,0
1964-06-01,0.0383
1964-07-01,0.037200000000000004
1964-08-01,0.0374
1964-09-01,0.0384
1964-10-01,0.038599999999999995
1964-11-01,0.0391
1964-12-01,0.04019999999999999
1965-01-01,0.0394
1965-02-01,0.0403
1965-03-01,0.0406
1965-04-01,0.0404
1965-05-01,0.0403
1965-06-01,0.039900000000000005
1965-07-01,0.0398
1965-08-01,0.0407
1965-09-01,0.042
1965-10-01,0.043
1965-11-01,0.0437
1965-12-01,0.0472
1966-01-01,0.048799999999999996
1966-02-01,0.049400000000000006
1966-03-01,0.049699999999999994
1966-04-01,0.049
1966-05-01,0.0493
1966-06-01,0.049699999999999994
1966-07-01,0.051699999999999996
1966-08-01,0.0554
1966-09-01,0.0582
1966-10-01,0.0558
1966-11-01,0.0554
1966-12-01,0.052000000000000005
1967-01-01,0.0475
1967-02-01,0.0471
1967-03-01,0.0435
1967-04-01,0.041100000000000005
1967-05-01,0.0415
1967-06-01,0.044800000000000006
1967-07-01,0.0501
1967-08-01,0.0513
1967-09-01,0.0524
1967-10-01,0.0537
1967-11-01,0.056100000000000004
1967-12-01,0.0571
1968-01-01,0.054299999999999994
1968-02-01,0.0541
1968-03-01,0.0558
1968-04-01,0.0571
1968-05-01,0.061399999999999996
1968-06-01,0.059800000000000006
1968-07-01,0.0565
1968-08-01,0.054299999999999994
1968-09-01,0.0545
1968-10-01,0.0557
1968-11-01,0.0575
1968-12-01,0.061900000000000004
1969-01-01,0.0634
1969-02-01,0.0641
1969-03-01,0.0634
1969-04-01,0.0626
1969-05-01,0.0642
1969-06-01,0.0704
1969-07-01,0.076
1969-08-01,0.0754
1969-09-01,0.0782
1969-10-01,0.0764
1969-11-01,0.0789
1969-12-01,0.0817
1970-01-01,0.081
1970-02-01,0.0759
1970-03-01,0.0697
1970-04-01,0.0706
1970-05-01,0.0775
1970-06-01,0.0755
1970-07-01,0.071
1970-08-01,0.0698
1970-09-01,0.0673
1970-10-01,0.0643
1970-11-01,0.055099999999999996
1970-12-01,0.05
1971-01-01,0.045700000000000005
1971-02-01,0.038900000000000004
1971-03-01,0.0369
1971-04-01,0.043
1971-05-01,0.0504
1971-06-01,0.0564
1971-07-01,0.0604
1971-08-01,0.057999999999999996
1971-09-01,0.0541
1971-10-01,0.049100000000000005
1971-11-01,0.0467
1971-12-01,0.046
1972-01-01,0.042800000000000005
1972-02-01,0.042699999999999995
1972-03-01,0.0467
1972-04-01,0.0496
1972-05-01,0.0464
1972-06-01,0.0493
1972-07-01,0.0496
1972-08-01,0.049800000000000004
1972-09-01,0.0552
1972-10-01,0.0552
1972-11-01,0.0527
1972-12-01,0.0552
1973-01-01,0.058899999999999994
1973-02-01,0.061900000000000004
1973-03-01,0.06849999999999999
1973-04-01,0.06849999999999999
1973-05-01,0.0689
1973-06-01,0.0731
1973-07-01,0.0839
1973-08-01,0.0882
1973-09-01,0.08310000000000001
1973-10-01,0.07400000000000001
1973-11-01,0.0757
1973-12-01,0.0727
1974-01-01,0.0742
1974-02-01,0.0688
1974-03-01,0.0776
1974-04-01,0.0862
1974-05-01,0.08779999999999999
1974-06-01,0.0867
1974-07-01,0.08800000000000001
1974-08-01,0.09359999999999999
1974-09-01,0.08869999999999999
1974-10-01,0.0805
1974-11-01,0.0766
1974-12-01,0.0731
1975-01-01,0.0683
1975-02-01,0.059800000000000006
1975-03-01,0.0611
1975-04-01,0.069
1975-05-01,0.0639
1975-06-01,0.0629
1975-07-01,0.0711
1975-08-01,0.077
1975-09-01,0.0775
1975-10-01,0.0695
1975-11-01,0.0649
1975-12-01,0.066
1976-01-01,0.0581
1976-02-01,0.0591
1976-03-01,0.0621
1976-04-01,0.0592
1976-05-01,0.064
1976-06-01,0.0652
1976-07-01,0.062
1976-08-01,0.06
1976-09-01,0.0584
1976-10-01,0.055
1976-11-01,0.0529
1976-12-01,0.0489
1977-01-01,0.0529
1977-02-01,0.0547
1977-03-01,0.055
1977-04-01,0.054400000000000004
1977-05-01,0.0584
1977-06-01,0.057999999999999996
1977-07-01,0.0594
1977-08-01,0.0637
1977-09-01,0.0653
1977-10-01,0.0697
1977-11-01,0.0695
1977-12-01,0.0696
1978-01-01,0.0728
1978-02-01,0.07339999999999999
1978-03-01,0.0731
1978-04-01,0.0745
1978-05-01,0.0782
1978-06-01,0.0809
1978-07-01,0.0839
1978-08-01,0.08310000000000001
1978-09-01,0.0864
1978-10-01,0.09140000000000001
1978-11-01,0.1001
1978-12-01,0.10300000000000001
1979-01-01,0.1041
1979-02-01,0.1024
1979-03-01,0.1025
1979-04-01,0.1012
1979-05-01,0.1012
1979-06-01,0.09570000000000001
1979-07-01,0.0964
1979-08-01,0.0998
1979-09-01,0.1084
1979-10-01,0.1244
1979-11-01,0.12390000000000001
1979-12-01,0.1198
1980-01-01,0.1206
1980-02-01,0.1392
1980-03-01,0.1582
1980-04-01,0.133
1980-05-01,0.09390000000000001
1980-06-01,0.0816
1980-07-01,0.08650000000000001
1980-08-01,0.1024
1980-09-01,0.1152
1980-10-01,0.1249
1980-11-01,0.14150000000000001
1980-12-01,0.14880000000000002
1981-01-01,0.1408
1981-02-01,0.1457
1981-03-01,0.1371
1981-04-01,0.1432
1981-05-01,0.162
1981-06-01,0.14859999999999998
1981-07-01,0.1572
1981-08-01,0.1672
1981-09-01,0.16519999999999999
1981-10-01,0.15380000000000002
1981-11-01,0.1241
1981-12-01,0.1285
1982-01-01,0.1432
1982-02-01,0.14730000000000001
1982-03-01,0.13949999999999999
1982-04-01,0.1398
1982-05-01,0.1334
1982-06-01,0.1407
1982-07-01,0.1324
1982-08-01,0.1143
1982-09-01,0.1085
1982-10-01,0.0932
1982-11-01,0.0916
1982-12-01,0.0891
1983-01-01,0.0862
1983-02-01,0.0892
1983-03-01,0.0904
1983-04-01,0.0898
1983-05-01,0.08900000000000001
1983-06-01,0.0966
1983-07-01,0.102
1983-08-01,0.10529999999999999
1983-09-01,0.1016
1983-10-01,0.0981
1983-11-01,0.09939999999999999
1983-12-01,0.1011
1984-01-01,0.099
1984-02-01,0.10039999999999999
1984-03-01,0.1059
1984-04-01,0.109
1984-05-01,0.1166
1984-06-01,0.1208
1984-07-01,0.12029999999999999
1984-08-01,0.1182
1984-09-01,0.1158
1984-10-01,0.109
1984-11-01,0.09820000000000001
1984-12-01,0.0933
1985-01-01,0.0902
1985-02-01,0.0929
1985-03-01,0.0986
1985-04-01,0.09140000000000001
1985-05-01,0.08460000000000001
1985-06-01,0.078
1985-07-01,0.0786
1985-08-01,0.0805
1985-09-01,0.08070000000000001
1985-10-01,0.0801
1985-11-01,0.0788
1985-12-01,0.0767
1986-01-01,0.07730000000000001
1986-02-01,0.0761
1986-03-01,0.0703
1986-04-01,0.0644
1986-05-01,0.0665
1986-06-01,0.0673
1986-07-01,0.06269999999999999
1986-08-01,0.0593
1986-09-01,0.057699999999999994
1986-10-01,0.0572
1986-11-01,0.057999999999999996
1986-12-01,0.0587
1987-01-01,0.057800000000000004
1987-02-01,0.0596
1987-03-01,0.0603
1987-04-01,0.065
1987-05-01,0.07
1987-06-01,0.068
1987-07-01,0.0668
1987-08-01,0.0703
1987-09-01,0.0767
1987-10-01,0.0759
1987-11-01,0.0696
1987-12-01,0.0717
1988-01-01,0.0699
1988-02-01,0.0664
1988-03-01,0.06709999999999999
1988-04-01,0.0701
1988-05-01,0.07400000000000001
1988-06-01,0.07490000000000001
1988-07-01,0.0775
1988-08-01,0.0817
1988-09-01,0.0809
1988-10-01,0.08109999999999999
1988-11-01,0.0848
1988-12-01,0.08990000000000001
1989-01-01,0.09050000000000001
1989-02-01,0.0925
1989-03-01,0.09570000000000001
1989-04-01,0.09359999999999999
1989-05-01,0.0898
1989-06-01,0.08439999999999999
1989-07-01,0.0789
1989-08-01,0.0818
1989-09-01,0.08220000000000001
1989-10-01,0.0799
1989-11-01,0.07769999999999999
1989-12-01,0.07719999999999999
1990-01-01,0.07919999999999999
1990-02-01,0.08109999999999999
1990-03-01,0.08349999999999999
1990-04-01,0.084
1990-05-01,0.0832
1990-06-01,0.081
1990-07-01,0.0794
1990-08-01,0.07780000000000001
1990-09-01,0.0776
1990-10-01,0.0755
1990-11-01,0.0731
1990-12-01,0.0705
1991-01-01,0.0664
1991-02-01,0.06269999999999999
1991-03-01,0.064
1991-04-01,0.062400000000000004
1991-05-01,0.0613
1991-06-01,0.0636
1991-07-01,0.06309999999999999
1991-08-01,0.057800000000000004
1991-09-01,0.0557
1991-10-01,0.0533
1991-11-01,0.0489
1991-12-01,0.0438
1992-01-01,0.0415
1992-02-01,0.0429
1992-03-01,0.0463
1992-04-01,0.043
1992-05-01,0.04190000000000001
1992-06-01,0.0417
1992-07-01,0.036000000000000004
1992-08-01,0.0347
1992-09-01,0.0318
1992-10-01,0.033
1992-11-01,0.0368
1992-12-01,0.0371
1993-01-01,0.035
1993-02-01,0.0339
1993-03-01,0.0333
1993-04-01,0.032400000000000005
1993-05-01,0.0336
1993-06-01,0.0354
1993-07-01,0.0347
1993-08-01,0.0344
1993-09-01,0.0336
1993-10-01,0.0339
1993-11-01,0.0358
1993-12-01,0.0361
1994-01-01,0.0354
1994-02-01,0.0387
1994-03-01,0.0432
1994-04-01,0.0482
1994-05-01,0.053099999999999994
1994-06-01,0.0527
1994-07-01,0.0548
1994-08-01,0.0556
1994-09-01,0.0576
1994-10-01,0.0611
1994-11-01,0.0654
1994-12-01,0.07139999999999999
1995-01-01,0.0705
1995-02-01,0.067
1995-03-01,0.0643
1995-04-01,0.06269999999999999
1995-05-01,0.06
1995-06-01,0.0564
1995-07-01,0.0559
1995-08-01,0.0575
1995-09-01,0.0562
1995-10-01,0.0559
1995-11-01,0.054299999999999994
1995-12-01,0.053099999999999994
1996-01-01,0.0509
1996-02-01,0.049400000000000006
1996-03-01,0.053399999999999996
1996-04-01,0.0554
1996-05-01,0.0564
1996-06-01,0.0581
1996-07-01,0.058499999999999996
1996-08-01,0.0567
1996-09-01,0.0583
1996-10-01,0.0555
1996-11-01,0.0542
1996-12-01,0.0547
1997-01-01,0.056100000000000004
1997-02-01,0.0553
1997-03-01,0.057999999999999996
1997-04-01,0.0599
1997-05-01,0.0587
1997-06-01,0.056900000000000006
1997-07-01,0.0554
1997-08-01,0.0556
1997-09-01,0.0552
1997-10-01,0.0546
1997-11-01,0.0546
1997-12-01,0.0553
1998-01-01,0.0524
1998-02-01,0.053099999999999994
1998-03-01,0.053899999999999997
1998-04-01,0.0538
1998-05-01,0.054400000000000004
1998-06-01,0.0541
1998-07-01,0.0536
1998-08-01,0.0521
1998-09-01,0.0471
1998-10-01,0.0412
1998-11-01,0.0453
1998-12-01,0.0452
1999-01-01,0.0451
1999-02-01,0.047
1999-03-01,0.0478
1999-04-01,0.046900000000000004
1999-05-01,0.048499999999999995
1999-06-01,0.051
1999-07-01,0.050300000000000004
1999-08-01,0.052000000000000005
1999-09-01,0.0525
1999-10-01,0.054299999999999994
1999-11-01,0.0555
1999-12-01,0.0584
2000-01-01,0.061200000000000004
2000-02-01,0.0622
2000-03-01,0.0622
2000-04-01,0.061500000000000006
2000-05-01,0.0633
2000-06-01,0.0617
2000-07-01,0.0608
2000-08-01,0.061799999999999994
2000-09-01,0.0613
2000-10-01,0.0601
2000-11-01,0.060899999999999996
2000-12-01,0.055999999999999994
2001-01-01,0.0481
2001-02-01,0.046799999999999994
2001-03-01,0.043
2001-04-01,0.0398
2001-05-01,0.0378
2001-06-01,0.0358
2001-07-01,0.0362
2001-08-01,0.0347
2001-09-01,0.0282
2001-10-01,0.0233
2001-11-01,0.0218
2001-12-01,0.0222
2002-01-01,0.0216
2002-02-01,0.0223
2002-03-01,0.025699999999999997
2002-04-01,0.0248
2002-05-01,0.0235
2002-06-01,0.022000000000000002
2002-07-01,0.0196
2002-08-01,0.0176
2002-09-01,0.0172
2002-10-01,0.0165
2002-11-01,0.0149
2002-12-01,0.014499999999999999
2003-01-01,0.013600000000000001
2003-02-01,0.013000000000000001
2003-03-01,0.0124
2003-04-01,0.0127
2003-05-01,0.0118
2003-06-01,0.0101
2003-07-01,0.011200000000000002
2003-08-01,0.0131
2003-09-01,0.0124
2003-10-01,0.0125
2003-11-01,0.0134
2003-12-01,0.0131
2004-01-01,0.0124
2004-02-01,0.0124
2004-03-01,0.011899999999999999
2004-04-01,0.0143
2004-05-01,0.0178
2004-06-01,0.0212
2004-07-01,0.021
2004-08-01,0.0202
2004-09-01,0.0212
2004-10-01,0.0223
2004-11-01,0.025
2004-12-01,0.026699999999999998
2005-01-01,0.0286
2005-02-01,0.030299999999999997
2005-03-01,0.033
2005-04-01,0.0332
2005-05-01,0.0333
2005-06-01,0.0336
2005-07-01,0.0364
2005-08-01,0.0387
2005-09-01,0.0385
2005-10-01,0.0418
2005-11-01,0.0433
2005-12-01,0.0435
2006-01-01,0.044500000000000005
2006-02-01,0.046799999999999994
2006-03-01,0.04769999999999999
2006-04-01,0.049
2006-05-01,0.05
2006-06-01,0.0516
2006-07-01,0.052199999999999996
2006-08-01,0.0508
2006-09-01,0.049699999999999994
2006-10-01,0.0501
2006-11-01,0.0501
2006-12-01,0.049400000000000006
2007-01-01,0.0506
2007-02-01,0.050499999999999996
2007-03-01,0.0492
2007-04-01,0.0493
2007-05-01,0.049100000000000005
2007-06-01,0.0496
2007-07-01,0.0496
2007-08-01,0.0447
2007-09-01,0.0414
2007-10-01,0.040999999999999995
2007-11-01,0.035
2007-12-01,0.0326
2008-01-01,0.0271
2008-02-01,0.020499999999999997
2008-03-01,0.0154
2008-04-01,0.0174
2008-05-01,0.0206
2008-06-01,0.0242
2008-07-01,0.022799999999999997
2008-08-01,0.0218
2008-09-01,0.0191
2008-10-01,0.014199999999999999
2008-11-01,0.010700000000000001
2008-12-01,0.0049
2009-01-01,0.0044
2009-02-01,0.0062
2009-03-01,0.0064
2009-04-01,0.0055000000000000005
2009-05-01,0.005
2009-06-01,0.0051
2009-07-01,0.0048
2009-08-01,0.0046
2009-09-01,0.004
2009-10-01,0.0037
2009-11-01,0.0031
2009-12-01,0.0037
2010-01-01,0.0034999999999999996
2010-02-01,0.0034999999999999996
2010-03-01,0.004
2010-04-01,0.0045000000000000005
2010-05-01,0.0037
2010-06-01,0.0032
2010-07-01,0.0029
2010-08-01,0.0026
2010-09-01,0.0026
2010-10-01,0.0023
2010-11-01,0.0025
2010-12-01,0.0029
2011-01-01,0.0027
2011-02-01,0.0029
2011-03-01,0.0026
2011-04-01,0.0025
2011-05-01,0.0019
2011-06-01,0.0018
2011-07-01,0.0019
2011-08-01,0.0011
2011-09-01,0.001
2011-10-01,0.0011
2011-11-01,0.0011
2011-12-01,0.0012
2012-01-01,0.0012
2012-02-01,0.0016
2012-03-01,0.0019
2012-04-01,0.0018
2012-05-01,0.0019
2012-06-01,0.0019
2012-07-01,0.0019
2012-08-01,0.0018
2012-09-01,0.0018
2012-10-01,0.0018
2012-11-01,0.0018
2012-12-01,0.0016
2013-01-01,0.0015
2013-02-01,0.0016
2013-03-01,0.0015
2013-04-01,0.0012
2013-05-01,0.0012
2013-06-01,0.0014000000000000002
2013-07-01,0.0012
2013-08-01,0.0013
2013-09-01,0.0012
2013-10-01,0.0012
2013-11-01,0.0012
2013-12-01,0.0013
2014-01-01,0.0012
2014-02-01,0.0012
2014-03-01,0.0013
2014-04-01,0.0011
2014-05-01,0.001
2014-06-01,0.001
2014-07-01,0.0011
2014-08-01,0.0011
2014-09-01,0.0011
2014-10-01,0.001
2014-11-01,0.0013
2014-12-01,0.0021
2015-01-01,0.002
2015-02-01,0.0022
2015-03-01,0.0025
2015-04-01,0.0023
2015-05-01,0.0024
2015-06-01,0.0028000000000000004
2015-07-01,0.003
2015-08-01,0.0038
2015-09-01,0.0037
2015-10-01,0.0026
2015-11-01,0.0048
2015-12-01,0.006500000000000001
2016-01-01,0.0054
2016-02-01,0.0053
2016-03-01,0.0066
2016-04-01,0.005600000000000001
2016-05-01,0.0059
2016-06-01,0.0055000000000000005
2016-07-01,0.0051
2016-08-01,0.005699999999999999
2016-09-01,0.0059
2016-10-01,0.0066
2016-11-01,0.0074
2016-12-01,0.0087
2017-01-01,0.0083
2017-02-01,0.008199999999999999
2017-03-01,0.0101
2017-04-01,0.0104
2017-05-01,0.011200000000000002
2017-06-01,0.012
2017-07-01,0.012199999999999999
2017-08-01,0.0123
2017-09-01,0.0128
2017-10-01,0.013999999999999999
2017-11-01,0.015600000000000001
2017-12-01,0.017
2018-01-01,0.018000000000000002
2018-02-01,0.0196
2018-03-01,0.0206
2018-04-01,0.0215
2018-05-01,0.0227
2018-06-01,0.0233
2018-07-01,0.0239
2018-08-01,0.0245
2018-09-01,0.0256
2018-10-01,0.0265
2018-11-01,0.027000000000000003
2018-12-01,0.026600000000000002
2019-01-01,0.0258
2019-02-01,0.0255
2019-03-01,0.024900000000000002
2019-04-01,0.0242
2019-05-01,0.023399999999999997
2019-06-01,0.02
2019-07-01,0.0196
2019-08-01,0.0177
2019-09-01,0.018000000000000002
2019-10-01,0.0161
2019-11-01,0.015700000000000002
2019-12-01,0.0155
2020-01-01,0.015300000000000001
2020-02-01,0.0141
2020-03-01,0.0033
2020-04-01,0.0018
2020-05-01,0.0016
2020-06-01,0.0018
2020-07-01,0.0015
2020-08-01,0.0013
2020-09-01,0.0013
2020-10-01,0.0013
2020-11-01,0.0012
2020-12-01,0.001
2021-01-01,0.001
2021-02-01,0.0007000000000000001
2021-03-01,0.0008
2021-04-01,0.0006
2021-05-01,0.0005
2021-06-01,0.0007000000000000001
2021-07-01,0.0008
2021-08-01,0.0007000000000000001
2021-09-01,0.0008
2021-10-01,0.0011
2021-11-01,0.0018
2021-12-01,0.003
2022-01-01,0.0055000000000000005
2022-02-01,0.01
2022-03-01,0.0134
2022-04-01,0.0189
2022-05-01,0.0206
2022-06-01,0.0265
2022-07-01,0.0302
2022-08-01,0.032799999999999996
2022-09-01,0.038900000000000004
2022-10-01,0.0443
2022-11-01,0.0473
2022-12-01,0.046799999999999994
2023-01-01,0.046900000000000004
2023-02-01,0.0493
2023-03-01,0.046799999999999994
2023-04-01,0.046799999999999994
2023-05-01,0.049100000000000005
2023-06-01,0.0524
2023-07-01,0.0537
2023-08-01,0.0537
2023-09-01,0.054400000000000004
2023-10-01,0.0542
2023-11-01,0.0528
2023-12-01,0.0496
2024-01-01,0.0479
2024-02-01,0.0492
